"sep=;"
URL;SEARCH_NAME;FOUND_NAME;ADDRESS;ZIP;CITY;PHONE;WEBSITE;MATCHING_CRITERIA
http://gulasidorna.eniro.se/f/barnmorskemottagning-lekebergs-v%C3%A5rdcentral:8055710;Lekebergs vårdcentral;Barnmorskemottagning Lekebergs Vårdcentral;Vallg. 17, ;71631;FJUGESTA;0585-88315;www.regionorebrolan.se;Lekebergs vårdcentral Vallgatan 17
http://gulasidorna.eniro.se/f/m%C3%B6drav%C3%A5rdscentral-lekebergs-v%C3%A5rdcentral:49967769;Lekebergs vårdcentral;Mödravårdscentral Lekebergs Vårdcentral;Vallg. 17, ;71631;FJUGESTA;0585-88333;www.regionorebrolan.se;Lekebergs vårdcentral Vallgatan 17
http://gulasidorna.eniro.se/f/n%C3%A4rh%C3%A4lsan-fj%C3%A4llbacka-v%C3%A5rdcentral:14640645;Vårdcentralen Fjällbacka;Närhälsan Fjällbacka vårdcentral;Nestorsv. 1;45740;FJÄLLBACKA;010-4415100;www.narhalsan.se/fjallbackavar...;Vårdcentralen Fjällbacka
http://gulasidorna.eniro.se/f/fj%C3%A4rdhundra-v%C3%A5rdcentral:14322774;Fjärdhundra vårdcentral;Fjärdhundra vårdcentral;Kyrkmalmsv. 50, ;74970;FJÄRDHUNDRA;0171-417300;www.lul.se;Fjärdhundra vårdcentral
http://gulasidorna.eniro.se/f/barnav%C3%A5rdscentral-fj%C3%A4rdhundra-v%C3%A5rdcentral:49924588;Fjärdhundra vårdcentral;Barnavårdscentral Fjärdhundra vårdcentral;Kyrkmalmsv. 50, ;74970;FJÄRDHUNDRA;0171-418444;www.lul.se;Fjärdhundra vårdcentral
http://gulasidorna.eniro.se/f/v%C3%A5rdcentral-fj%C3%A4r%C3%A5s:7783499;Vårdcentralen Fjärås;Vårdcentral Fjärås;Rajgräsv. 1, ;43971;FJÄRÅS;0300-565250;www.regionhalland.se;Vårdcentralen Fjärås Rajgräsvägen 1
http://gulasidorna.eniro.se/f/v%C3%A5rdcentralen-centrum:65939070;Vårdcentralen Centrum;Vårdcentralen Centrum;Bredgränd 18;75320;UPPSALA;018-6111420;www.familjedoktorerna.se/centrum/;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/v%C3%A5rdcentral-centrum:14443951;Vårdcentralen Centrum;Vårdcentral Centrum;Stationsg. 10, ;54130;SKÖVDE;0500-381850;www.vccentrumskovde.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/h%C3%A4lsocentralen-centrum:50449292;Vårdcentralen Centrum;Hälsocentralen Centrum;Norrmalmsg. 2, ;85234;SUNDSVALL;060-182410;www.lvn.se/centrum;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/v%C3%A5rdcentralen-centrum:35224773;Vårdcentralen Centrum;Vårdcentralen Centrum;Skiftesv. 8, ;26153;LANDSKRONA;0418-651400;www.skane.se/;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/v%C3%A5rdcentral-centrum:14286590;Vårdcentralen Centrum;Vårdcentral centrum;N. Esplanaden 35, ;35231;VÄXJÖ;0470-589500;www.ltkronoberg.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/v%C3%A5rdcentralen-centrum-br%C3%A4cke-diakoni:16041048;Vårdcentralen Centrum;Vårdcentralen Centrum, Bräcke diakoni;Kungsg. 5;44130;ALINGSÅS;0322-280150;www.brackediakoni.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/capio-citykliniken-malm%C3%B6-centrum:100349266;Vårdcentralen Centrum;Capio Citykliniken Malmö Centrum;Studentg. 1;21138;MALMÖ;040-350900;www.capiovardcentral.se/Skane/...;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/aleris-husl%C3%A4karmottagning-t%C3%A4by-centrum:16081210;Vårdcentralen Centrum;Aleris Husläkarmottagning Täby centrum;Biblioteksgången 5 Täby Centrum;18370;TÄBY;08-4115078;www.aleris.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/aleris-barncentrum-v%C3%A5rdcentral:17532524;Vårdcentralen Centrum;Aleris Barncentrum & Vårdcentral;Klosterg. 4;75321;UPPSALA;018-8438921;www.aleris.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/v%C3%A5rdcentral-centrum-flen:16557736;Vårdcentralen Centrum;Vårdcentral Centrum Flen;N. Kungsg. 9;64237;FLEN;0157-24600;www.vardcentralencentrumflen.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/capio-v%C3%A5rdcentral-v%C3%A4sby:14518306;Vårdcentralen Centrum;Capio Vårdcentral Väsby;Dragonv. 92;19470;UPPLANDS VÄSBY;08-12061790;www.capiovardcentral.se/Stockh...;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/capio-citykliniken-helsingborg-olympia:14988325;Vårdcentralen Centrum;Capio Citykliniken Helsingborg Olympia;Bergaliden 11;25223;HELSINGBORG;042-372550;www.capiovardcentral.se/Skane/...;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/capio-familjel%C3%A4karna-bvc-centrum:106532426;Vårdcentralen Centrum;Capio Familjeläkarna BVC Centrum;Torgg. 1;31131;FALKENBERG;0346-715071;www.capiovardcentral.se/Hallan...;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/gottsunda-centrum:14993797;Vårdcentralen Centrum;Gottsunda Centrum;Valthornsv. 7;75650;UPPSALA;018-400020;www.gottsundacentrum.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/barnav%C3%A5rdscentral-v%C3%A5rdcentralen-medicinskt-centrum:15995833;Vårdcentralen Centrum;Barnavårdscentral Vårdcentralen Medicinskt Centrum;;;;;www.medcentrum.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/distriktssk%C3%B6terskemottagning-samariterhemmets-v%C3%A5rdcentral:49966358;Vårdcentralen Centrum;Distriktssköterskemottagning Samariterhemmets vårdcentral;Dragarbrunnsg. 70, ;75320;UPPSALA;018-6118920;www.lul.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/v%C3%A5rdcentralen-cityh%C3%A4lsan-centrum:14367525;Vårdcentralen Centrum;Vårdcentralen Cityhälsan Centrum;G. Lasarettsg. 18, ;60239;NORRKÖPING;010-1059140;;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/v%C3%A5rdcentralen-centrum-laholm:14573545;Vårdcentralen Centrum;Vårdcentralen Centrum Laholm;Hasselgränd, ;31231;LAHOLM;0430-15700;www.regionhalland.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/m%C3%B6rby-v%C3%A5rdcentral:8620732;Vårdcentralen Centrum;Mörby Vårdcentral;Golfv. 8, ;18231;DANDERYD;08-58754349;www.vardguiden.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/samariterhemmets-v%C3%A5rdcentral:7783328;Vårdcentralen Centrum;Samariterhemmets Vårdcentral;Dragarbrunnsg. 70, ;75320;UPPSALA;018-6118900;www.lul.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/v%C3%A5rdcentral-sollefte%C3%A5:14526711;Vårdcentralen Centrum;Vårdcentral Sollefteå;Lasarettsg. 1, ;88160;SOLLEFTEÅ;0620-19000;www.lvn.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/barnav%C3%A5rdscentral-samariterhemmets-v%C3%A5rdcentral:15640145;Vårdcentralen Centrum;Barnavårdscentral Samariterhemmets Vårdcentral;Dragarbrunnsg. 70, ;75320;UPPSALA;018-6118920;www.lul.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/solna-centrum-v%C3%A5rdcentral:14854374;Vårdcentralen Centrum;Solna centrum vårdcentral;Hotellg. 3 Solna Centrum, ;17145;SOLNA;08-58731440;www.slso.sll.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/v%C3%A5rdcentralen-medicinskt-centrum:7796295;Vårdcentralen Centrum;Vårdcentralen Medicinskt Centrum;Drottningg. 56, ;60232;NORRKÖPING;011-4152500;;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/solna-centrum:14398482;Vårdcentralen Centrum;Solna Centrum;Solna Torg 13, ;17145;SOLNA;08-58623000;www.solnacentrum.se;Vårdcentralen Centrum
http://gulasidorna.eniro.se/f/v%C3%A5rdcentral-flen:7783361;Vårdcentralen Flen;Vårdcentral Flen;Orrög. 10, ;64232;FLEN;0157-18555;www.landstingetsormland...;Vårdcentralen Flen Orrögatan 10
http://gulasidorna.eniro.se/f/barnmorskemottagning-v%C3%A5rdcentralen-flen:49936345;Vårdcentralen Flen;Barnmorskemottagning Vårdcentralen Flen;Orrög. 10, ;64232;FLEN;0157-18516;www.landstingetsormland.se;Vårdcentralen Flen Orrögatan 10
http://gulasidorna.eniro.se/f/distriktssk%C3%B6terskemottagning-v%C3%A5rdcentralen-flen:49957572;Vårdcentralen Flen;Distriktssköterskemottagning Vårdcentralen Flen;Orrög. 10, ;64232;FLEN;0157-18555;www.landstingetsormland...;Vårdcentralen Flen Orrögatan 10
http://gulasidorna.eniro.se/f/n%C3%A4rh%C3%A4lsan-floby-v%C3%A5rdcentral:14298889;Vårdcentralen Floby;Närhälsan Floby vårdcentral;Storg. 53;52151;FLOBY;0515-83880;www.narhalsan.se/flobyvardcentral;Vårdcentralen Floby Storgatan 53
NOT FOUND;Flöda vårdcentral;;;;;;;
http://gulasidorna.eniro.se/f/familjel%C3%A4karna-i-forserum:14321395;Familjeläkarna i Forserum;Familjeläkarna i Forserum;Lillsjöv. 12, ;57177;FORSERUM;0380-553445;;Familjeläkarna i Forserum Lillsjövägen 12
http://gulasidorna.eniro.se/f/v%C3%A5rdcentralen-forshaga:14286533;Vårdcentralen Forshaga;Vårdcentralen Forshaga;Europav. 4, ;66732;FORSHAGA;054-618900;www.liv.se;Vårdcentralen Forshaga Europavägen 4
http://gulasidorna.eniro.se/f/n%C3%A4rh%C3%A4lsan-fristad-v%C3%A5rdcentral:7783548;Vårdcentralen Fristad;Närhälsan Fristad vårdcentral;Tärnav. 6;51333;FRISTAD;033-269080;www.narhalsan.se/frista...;Vårdcentralen Fristad Tärnavägen 6
http://gulasidorna.eniro.se/f/n%C3%A4rh%C3%A4lsan-fritsla-v%C3%A5rdcentral:14930314;Fritsla Vårdcentral;Närhälsan Fritsla vårdcentral;Förläggarev. 29;51172;FRITSLA;010-4358410;www.narhalsan.se/fritsl...;Fritsla Vårdcentral Förläggarevägen 29
http://gulasidorna.eniro.se/f/v%C3%A5rdcentral-fr%C3%A4nsta:9439593;Fränsta vårdcentral;Vårdcentral Fränsta;Mårtensv. 2;84012;FRÄNSTA;0691-251010;www.franstavc.se;Fränsta vårdcentral
http://gulasidorna.eniro.se/f/fr%C3%B6s%C3%B6-h%C3%A4lsocentral:14503085;Frösö Hälsocentral;Frösö hälsocentral;Önev. 8, ;83251;FRÖSÖN;063-142300;www.jll.se;Frösö Hälsocentral Önevägen 8
http://gulasidorna.eniro.se/f/distriktssk%C3%B6terska-fr%C3%B6s%C3%B6-h%C3%A4lsocentral:70433096;Frösö Hälsocentral;Distriktssköterska Frösö Hälsocentral;Önev. 8, ;83251;FRÖSÖN;063-142300;;Frösö Hälsocentral Önevägen 8
http://gulasidorna.eniro.se/f/diabetessk%C3%B6terska-fr%C3%B6s%C3%B6-h%C3%A4lsocentral:70433090;Frösö Hälsocentral;Diabetessköterska Frösö Hälsocentral;Önev. 8, ;83251;FRÖSÖN;063-142310;;Frösö Hälsocentral Önevägen 8
http://gulasidorna.eniro.se/f/barnav%C3%A5rdscentral-fr%C3%B6s%C3%B6-h%C3%A4lsocentral:49890508;Frösö Hälsocentral;Barnavårdscentral Frösö hälsocentral;Önev. 8, ;83251;FRÖSÖN;063-142315;www.jll.se;Frösö Hälsocentral Önevägen 8
http://gulasidorna.eniro.se/f/barnmorskemottagning-fr%C3%B6s%C3%B6-h%C3%A4lsocentral:49959299;Frösö Hälsocentral;Barnmorskemottagning Frösö Hälsocentral;Önev. 8, ;83251;FRÖSÖN;063-142320;www.jll.se;Frösö Hälsocentral Önevägen 8
http://gulasidorna.eniro.se/f/distriktssk%C3%B6terska-fr%C3%B6vi-v%C3%A5rdcentral:71356519;Frövi vårdcentral;Distriktssköterska Frövi Vårdcentral;Järnvägsg. 1, ;71830;FRÖVI;0581-84915;;Frövi vårdcentral Järnvägsgatan 1
http://gulasidorna.eniro.se/f/freja-v%C3%A5rdcentral:7783666;Frövi vårdcentral;Freja Vårdcentral;Järnvägsg. 1, ;71830;FRÖVI;0581-628600;www.regionorebrolan.se;Frövi vårdcentral Järnvägsgatan 1
http://gulasidorna.eniro.se/f/fun%C3%A4sdalens-h%C3%A4lsocentral:7783782;Funäsdalens hälsocentral;Funäsdalens hälsocentral;Rörosv. 35, ;84095;FUNÄSDALEN;0684-16060;www.jll.se;Funäsdalens hälsocentral Rörosvägen 35
http://gulasidorna.eniro.se/f/barnmorskemottagning-fun%C3%A4sdalens-h%C3%A4lsocentral:49959344;Funäsdalens hälsocentral;Barnmorskemottagning Funäsdalens Hälsocentral;Rörosv. 35, ;84095;FUNÄSDALEN;0684-16071;www.jll.se;Funäsdalens hälsocentral Rörosvägen 35
http://gulasidorna.eniro.se/f/barnav%C3%A5rdscentral-fun%C3%A4sdalens-h%C3%A4lsocentral:49890521;Funäsdalens hälsocentral;Barnavårdscentral Funäsdalens hälsocentral;Rörosv. 35, ;84095;FUNÄSDALEN;0684-16072;www.jll.se;Funäsdalens hälsocentral Rörosvägen 35
http://gulasidorna.eniro.se/f/n%C3%A4rh%C3%A4lsan-f%C3%A4rgelanda-barnmorskemottagning:49925366;Färgelanda vårdcentral;Närhälsan Färgelanda barnmorskemottagning;Håvestensv. 5 A;45832;FÄRGELANDA;010-4416018;www.narhalsan.se/fargelandabar...;Färgelanda vårdcentral
http://gulasidorna.eniro.se/f/n%C3%A4rh%C3%A4lsan-f%C3%A4rgelanda-v%C3%A5rdcentral:7783541;Färgelanda vårdcentral;Närhälsan Färgelanda vårdcentral;Håvestensv. 5 A;45832;FÄRGELANDA;010-4415010;www.narhalsan.se/fargelandavar...;Färgelanda vårdcentral
http://gulasidorna.eniro.se/f/n%C3%A4rh%C3%A4lsan-f%C3%A4rgelanda-ungdomsmottagning:49934836;Färgelanda vårdcentral;Närhälsan Färgelanda ungdomsmottagning;Håvestensv. 5 A;45832;FÄRGELANDA;010-4416018;www.vgregion.se;Färgelanda vårdcentral
http://gulasidorna.eniro.se/f/f%C3%A4rila-los-din-h%C3%A4lsocentral:3510732;Färila-Los Din hälsocentral;Färila - Los Din hälsocentral;Annbacksv. 14, ;82041;FÄRILA;0651-17010;www.lg.se;Färila-Los Din hälsocentral Annbacksvägen 14
http://gulasidorna.eniro.se/f/f%C3%A4rjestadens-h%C3%A4lsocentral:11351026;Hälsocentralen Färjestaden;Färjestadens hälsocentral;Safirvägen 2, ;38634;FÄRJESTADEN;0485-39100;www.ltkalmar.se;Hälsocentralen Färjestaden
http://gulasidorna.eniro.se/f/f%C3%B6llinge-h%C3%A4lsocentral:7890081;Föllinge hälsocentral;Föllinge hälsocentral;Storg. 12, ;83060;FÖLLINGE;0645-715130;www.jll.se;Föllinge hälsocentral Storgatan 12
http://gulasidorna.eniro.se/f/barnav%C3%A5rdscentral-f%C3%B6llinge-h%C3%A4lsocentral:49890538;Föllinge hälsocentral;Barnavårdscentral Föllinge hälsocentral;Storg. 12, ;83060;FÖLLINGE;0645-715136;www.jll.se;Föllinge hälsocentral Storgatan 12
http://gulasidorna.eniro.se/f/distriktssk%C3%B6terska-f%C3%B6llinge-h%C3%A4lsocentral:70433030;Föllinge hälsocentral;Distriktssköterska Föllinge hälsocentral;Storg. 12, ;83060;FÖLLINGE;0645-715140;;Föllinge hälsocentral Storgatan 12
http://gulasidorna.eniro.se/f/barnmorskemottagning-f%C3%B6llingen-h%C3%A4lsocentral:49959372;Föllinge hälsocentral;Barnmorskemottagning Föllingen Hälsocentral;Storg. 12, ;83060;FÖLLINGE;0645-715134;www.jll.se;Föllinge hälsocentral Storgatan 12
http://gulasidorna.eniro.se/f/v%C3%A5rdcentral-f%C3%B6rsl%C3%B6v:7783893;Vårdcentralen Förslöv;Vårdcentral Förslöv;Färgeriv. 2 A, ;26973;FÖRSLÖV;0431-587150;www.skane.se;Vårdcentralen Förslöv Färgerivägen 2 A
http://gulasidorna.eniro.se/f/v%C3%A5rdcentral-gagnef:3510721;Vårdcentral Gagnef;Vårdcentral Gagnef;Älvuddsv. 42, ;78561;DJURÅS;0241-498510;www.ltdalarna.se;Vårdcentral Gagnef
http://gulasidorna.eniro.se/f/gamleby-h%C3%A4lsocentral:7783467;Gamleby hälsocentral;Gamleby hälsocentral;Centrum, ;59431;GAMLEBY;0493-13000;www.ltkalmar.se;Gamleby hälsocentral Gamleby Centrum
http://gulasidorna.eniro.se/f/gammelstads-h%C3%A4lsocentral:7783830;Gammelstads Vårdcentral;Gammelstads hälsocentral;Stadsötorget, ;95431;GAMMELSTAD;0920-253617;www.nll.se;Gammelstads Vårdcentral
http://gulasidorna.eniro.se/f/barnmorskemottagning-gammelstads-v%C3%A5rdcentral:49959387;Gammelstads Vårdcentral;Barnmorskemottagning Gammelstads vårdcentral;Stadsötorget, ;95431;GAMMELSTAD;0920-253617;www.nll.se;Gammelstads Vårdcentral
http://gulasidorna.eniro.se/f/v%C3%A5rdcentralen-getingeharplinge:14625890;Vårdcentralen Getinge;Vårdcentralen Getinge/Harplinge;Doktorsg. 4, ;30575;GETINGE;035-162470;www.regionhalland.se;Vårdcentralen Getinge Doktorsgatan 4
http://gulasidorna.eniro.se/f/gimo-v%C3%A5rdcentral:14510803;Gimo Vårdcentral;Gimo vårdcentral;Gimo Torg 6, ;74743;GIMO;018-6110790;www.lul.se;Gimo Vårdcentral Gimo torg 6
http://gulasidorna.eniro.se/f/barnav%C3%A5rdscentral-gimo-v%C3%A5rdcentral:49924631;Gimo Vårdcentral;Barnavårdscentral Gimo vårdcentral;Gimo Torg 6, ;74743;GIMO;0173-88050;www.lul.se;Gimo Vårdcentral Gimo torg 6
http://gulasidorna.eniro.se/f/barnmorskemottagning-gimo-v%C3%A5rdcentral:49951064;Gimo Vårdcentral;Barnmorskemottagning Gimo Vårdcentral;Gimo Torg 6, ;74743;GIMO;0173-88055;www.lul.se;Gimo Vårdcentral Gimo torg 6
http://gulasidorna.eniro.se/f/gimo-husl%C3%A4karmottagning-v%C3%A5rdcentral:70451708;Gimo Vårdcentral;Gimo Husläkarmottagning (Vårdcentral);Gimo Torg 6, ;74743;GIMO;0173-40589;;Gimo Vårdcentral Gimo torg 6
NOT FOUND;Familjeläkarna i Sverige AB;;;;;;;
http://gulasidorna.eniro.se/f/gislaveds-v%C3%A5rdcentral:14396895;Gislaveds vårdcentral;Gislaveds vårdcentral;N. Långg. 25, ;33230;GISLAVED;0371-584015;www.lj.se/gislavedsvard...;Gislaveds vårdcentral Norra Långgatan 25
http://gulasidorna.eniro.se/f/m%C3%B6drav%C3%A5rdscentral-gislaveds-v%C3%A5rdcentral:71366670;Gislaveds vårdcentral;Mödravårdscentral Gislaveds Vårdcentral;N. Långg. 25, ;33230;GISLAVED;0371-584130;;Gislaveds vårdcentral Norra Långgatan 25
NOT FOUND;Vårdcentralen Gislehälsan;;;;;;;
http://gulasidorna.eniro.se/f/barnmorskemottagning-v%C3%A5rdcentralen-gnesta:49936421;Vårdcentralen Gnesta;Barnmorskemottagning Vårdcentralen Gnesta;Nyg. 29, ;64635;GNESTA;0158-52432;www.landstingetsormland.se;Vårdcentralen Gnesta Nygatan 29
http://gulasidorna.eniro.se/f/distriktssk%C3%B6terskemottagning-v%C3%A5rdcentralen-gnesta:49957606;Vårdcentralen Gnesta;Distriktssköterskemottagning Vårdcentralen Gnesta;Nyg. 29, ;64635;GNESTA;0158-52410;www.landstingetsormland.se;Vårdcentralen Gnesta Nygatan 29
http://gulasidorna.eniro.se/f/v%C3%A5rdcentral-gnesta:7783363;Vårdcentralen Gnesta;Vårdcentral Gnesta;Nyg. 29, ;64635;GNESTA;0158-52410;www.landstingetsormland.se;Vårdcentralen Gnesta Nygatan 29
http://gulasidorna.eniro.se/f/gnosj%C3%B6-v%C3%A5rdcentral:7783429;Gnosjö Vårdcentral;Gnosjö vårdcentral;Järnvägsg. 49, ;33532;GNOSJÖ;0370-698015;www.lj.se/vardcentraler...;Gnosjö Vårdcentral Järnvägsgatan 49
http://gulasidorna.eniro.se/f/b%C3%A5stad-bj%C3%A4re-l%C3%A4karpraktik:112939204;Båstad Bjäre Läkarpraktik;Båstad Bjäre Läkarpraktik;Hålarpsv. 10, ;26962;GREVIE;0431-23230;www.bastadbjarelakarpra...;Båstad Bjäre Läkarpraktik Hålarpsvägen 10
http://gulasidorna.eniro.se/f/v%C3%A5rdcentralen-grums:14902580;Vårdcentralen Grums;Vårdcentralen Grums;Gamla v. 89, ;66434;GRUMS;0555-43222;www.liv.se;Vårdcentralen Grums Gamla vägen 89
http://gulasidorna.eniro.se/f/v%C3%A5rdcentral-grycksbo:7783706;Grycksbo vårdcentral;Vårdcentral Grycksbo;Drottningv. 1, ;79020;GRYCKSBO;023-491802;www.ltdalarna.se;Grycksbo vårdcentral Drottningvägen 1
http://gulasidorna.eniro.se/f/n%C3%A4rh%C3%A4lsan-gr%C3%A5bo-v%C3%A5rdcentral:7783543;Gråbo Vårdcentral;Närhälsan Gråbo vårdcentral;Lundbyv. 35;44342;GRÅBO;010-4358700;www.narhalsan.se/grabov...;Gråbo Vårdcentral
http://gulasidorna.eniro.se/f/n%C3%A4rh%C3%A4lsan-gr%C3%A5bo-barnmorskemottagning:49925546;Gråbo Vårdcentral;Närhälsan Gråbo barnmorskemottagning;Lundbyv. 35 -37;44342;GRÅBO;010-4358005;www.narhalsan.se/grabob...;Gråbo Vårdcentral
http://gulasidorna.eniro.se/f/v%C3%A5rdcentral-gr%C3%A4ngesberg:3510722;Grängesbergs vårdcentral;Vårdcentral Grängesberg;Idrottsv. 12, ;77232;GRÄNGESBERG;0240-495950;www.ltdalarna.se;Grängesbergs vårdcentral
http://gulasidorna.eniro.se/f/gr%C3%A4nna-v%C3%A5rdcentral:8443962;Gränna vårdcentral;Gränna vårdcentral;Hävdev. 31, ;56331;GRÄNNA;036-324900;;Gränna vårdcentral Hävdevägen 31
http://gulasidorna.eniro.se/f/barnmorskemottagning-carema-v%C3%A5rdcentral-gr%C3%A4storp:49950359;Carema Vårdcentral Grästorp;Barnmorskemottagning Carema Vårdcentral Grästorp;Jon Jespersg. 28, ;46731;GRÄSTORP;0514-704500;www.caremasjukvard.se;Carema Vårdcentral Grästorp Jon Jespersgatan 28
http://gulasidorna.eniro.se/f/n%C3%A4rh%C3%A4lsan-gullsp%C3%A5ng-barnmorskemottagning:102637019;Gullspångs Vårdcentral;Närhälsan Gullspång barnmorskemottagning;Hemg. 12;54731;GULLSPÅNG;010-4358453;www.narhalsan.se/gullsp...;Gullspångs Vårdcentral Hemgatan 12
http://gulasidorna.eniro.se/f/n%C3%A4rh%C3%A4lsan-gullsp%C3%A5ng-v%C3%A5rdcentral:14673379;Gullspångs Vårdcentral;Närhälsan Gullspång vårdcentral;Hemg. 12;54731;GULLSPÅNG;0551-28300;www.narhalsan.se/bengtsforsvar...;Gullspångs Vårdcentral Hemgatan 12
http://gulasidorna.eniro.se/f/skagerns-v%C3%A5rd-och-h%C3%A4lsoenhet:9489416;Skagerns Vård och Hälsoenhet;Skagerns Vård och Hälsoenhet;Hemg. 10;54731;GULLSPÅNG;0551-20117;www.skagernsvard.se;Skagerns Vård och Hälsoenhet Hemgatan 10
http://gulasidorna.eniro.se/f/v%C3%A4stra-eketorps-l%C3%A4karmottagning-ab:50109463;Skagerns Vård och Hälsoenhet;Västra Eketorps Läkarmottagning AB;Hemg. 10;54731;GULLSPÅNG;0551-20117;www.skagernsvard.se;Skagerns Vård och Hälsoenhet Hemgatan 10
http://gulasidorna.eniro.se/f/barnav%C3%A5rdscentral-skagerns-v%C3%A5rd-och-h%C3%A4lsoenhet:49936766;Skagerns Vård och Hälsoenhet;Barnavårdscentral Skagerns Vård och Hälsoenhet;Hemg. 10, ;54731;GULLSPÅNG;0551-20117;www.vgregion.se;Skagerns Vård och Hälsoenhet Hemgatan 10
http://gulasidorna.eniro.se/f/gustavsbergs-v%C3%A5rdcentral:14508099;Gustavsbergs Vårdcentral;Gustavsbergs Vårdcentral;Odelbergs v. 19, ;13440;GUSTAVSBERG;08-7187320;gustavsbergsvardcentral.se;Gustavsbergs Vårdcentral Odelbergs väg 19
http://gulasidorna.eniro.se/f/v%C3%A4rmd%C3%B6-v%C3%A5rdcentral:50630758;Värmdö Vårdcentral;Värmdö Vårdcentral;Fenix v. 14, ;13444;GUSTAVSBERG;08-41063110;www.varmdovardcentral.se;Värmdö Vårdcentral Fenix väg 14
http://gulasidorna.eniro.se/f/g%C3%A4ddede-h%C3%A4lsocentral:14934792;Hälsocentralen Gäddede;Gäddede Hälsocentral;Läkarv. 6, ;83090;GÄDDEDE;0672-416705;www.jll.se;Hälsocentralen Gäddede Läkarvägen 6
NOT FOUND;Vårdcentralen Forsen;;;;;;;
http://gulasidorna.eniro.se/f/novakliniken:71675430;Novakliniken Gärsnäs;Novakliniken;Malmöv. 84, ;27261;GÄRSNÄS;0414-50910;www.novakliniken.se;Novakliniken Gärsnäs Malmövägen 84
http://gulasidorna.eniro.se/f/barnav%C3%A5rdscentral-andersbergs-din-h%C3%A4lsocentral:8510980;Andersbergs hälsocentral;Barnavårdscentral Andersbergs Din Hälsocentral;Vinddraget 18, ;80277;GÄVLE;026-157709;;Andersbergs hälsocentral Vinddraget 18
http://gulasidorna.eniro.se/f/andersberg-din-h%C3%A4lsocentral:7783737;Andersbergs hälsocentral;Andersberg Din Hälsocentral;Vinddraget 18, ;80277;GÄVLE;026-157700;;Andersbergs hälsocentral Vinddraget 18
http://gulasidorna.eniro.se/f/distriktssk%C3%B6terskemottagning-andersberg-din-h%C3%A4lsocentral:49958602;Andersbergs hälsocentral;Distriktssköterskemottagning Andersberg Din hälsocentral;Vinddraget 18, ;80277;GÄVLE;026-157700;www.lg.se;Andersbergs hälsocentral Vinddraget 18
http://gulasidorna.eniro.se/f/capio-h%C3%A4lsocentral-bryn%C3%A4s:65640697;Brynas Hälsocentral;Capio Hälsocentral Brynäs;Eriksbergsg. 18;80284;GÄVLE;026-4504800;www.capiovardcentral.se/Gavleb...;Brynas Hälsocentral Eriksbergsgatan 18
NOT FOUND;Carema Hälsocentral Bomhus;;;;;;;
http://gulasidorna.eniro.se/f/barnav%C3%A5rdscentral-g%C3%A4vle-h%C3%A4lsocentral-carema:49890947;Carema Hälsocentral Gävle;Barnavårdscentral Gävle Hälsocentral Carema;Kaserng. 48 3 tr., ;80253;GÄVLE;026-4504890;www.lg.se;Carema Hälsocentral Gävle Kaserngatan 48
http://gulasidorna.eniro.se/f/g%C3%A4vle-strand-din-h%C3%A4lsocentral:16894702;Gävle Strand Din hälsocentral;Gävle Strand Din Hälsocentral;Alderholmsg. 7, ;80302;GÄVLE;026-637000;www.regiongavleborg.se;Gävle Strand Din hälsocentral Alderholmsgatan 7
http://gulasidorna.eniro.se/f/h%C3%A4lsocentralen-city:16681650;Hälsocentralen City;Hälsocentralen City;Drottningg. 29;80311;GÄVLE;026-650300;www.halsocentralencity.se;Hälsocentralen City Drottninggatan 29
http://gulasidorna.eniro.se/f/capio-citykliniken-malm%C3%B6-stortorget:49346538;Hälsocentralen Stortorget;Capio Citykliniken Malmö Stortorget;Stortorget 9;21122;MALMÖ;040-350150;www.capiovardcentral.se/Skane/...;Hälsocentralen Stortorget
